,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,License_number,Brand,Type_of_Veihcle,Veihcle_Model,Production_Year,Engine_Size,Country,LastTestDT,TokefDT,Importer,RoadDT,Engine Type
333,353,353,353,9299371,6.0,1,221122 S350CDI,2010,,3,2021,2022,0,2010,4
334,354,354,354,9407055,6.0,1,BA48DX,1986,,3,2021,2023,0,1986,1
335,355,355,355,9308055,16.0,1,SPIDER AR115,1979,,7,2021,2022,0,1979,1
336,357,357,357,91147901,3.0,1,FORD 6P8,2019,,1,2019,2022,0,2019,1
337,358,358,358,9275155,16.0,1,ALFA ROMEO BA541,1982,,7,2021,2022,0,1982,1
338,359,359,359,9979275,8.0,1,X6 XDRIVE_____FG2C,2013,,1,2021,2022,0,2013,1
340,361,361,361,92011301,6.0,1,222.135,2019,,3,2021,2021,0,2019,4
341,362,362,362,92325101,12.0,1,9YA,2021,,3,2021,2022,1,2021,1
342,363,363,363,92277901,8.0,1,BMW M850 I FY4C,2020,,3,2021,2022,0,2020,1
343,364,364,364,91488701,6.0,1,166 036,2019,,1,2019,2022,0,2019,2
344,365,365,365,92079001,2.0,1,JELG,2020,,1,2021,2023,0,2020,1
345,367,367,367,91949601,8.0,1,530E__JA9C,2019,,3,2020,2022,0,2019,2
346,368,368,368,91266301,6.0,1,C350E,2018,,1,2021,2022,0,2018,2
347,369,369,369,91732801,6.0,1,MERCEDES-BENZ,2019,,3,2020,2021,0,2019,2
348,370,370,370,91413201,8.0,1,BMW 740E 7D01,2018,,3,2021,2022,0,2018,2
349,371,371,371,90975601,8.0,1,530E JA91,2018,,3,2021,2022,0,2018,2
350,372,372,372,92118601,8.0,1,BMW 530E,2019,,3,2020,2022,0,2019,2
351,373,373,373,91175201,8.0,1,BMW 740LE 7J01,2018,,3,2019,2022,0,2018,2
352,374,374,374,9539075,4.0,1,SX40Lאוולון טויוטה,2014,,1,2020,2021,0,2014,1
353,375,375,375,91321901,13.0,1,YG2D,2019,,1,2021,2022,0,2019,1
354,376,376,376,92313101,3.0,1,P8U,2020,,1,2021,2022,0,2020,1
355,377,377,377,90691101,3.0,1,FORD P8C,2017,,1,2021,2021,0,2017,1
356,378,378,378,91317201,13.0,1,CORVETTE YB2D79,2018,,1,2021,2022,0,2018,1
357,379,379,379,91538001,12.0,1,PORSCHE,2014,,3,2021,2022,0,2014,1
358,380,380,380,90754701,13.0,1,CAMARO FB1RS6,2017,,1,2020,2021,0,2017,1
359,381,381,381,92552401,3.0,1,FORD MUSTANG 6P8T,2021,,1,2021,2022,0,2021,1
360,382,382,382,9766576,2.0,1,רוביקון JWCG,2013,,1,2021,2022,0,2013,1
362,384,384,384,9590969,7.0,1,R48K שירוקי גרנד,2009,,1,2020,2021,0,2009,1
363,385,385,385,9397471,4.0,1,קאמריASV40L-CETNKA,2010,,1,2020,2021,0,2010,1
364,386,386,386,9534868,7.0,1,A53G-300,2009,,4,2021,2022,0,2009,3
365,387,387,387,9495769,7.0,1,R58M,2009,,1,2021,2022,0,2009,4
366,389,389,389,9965572,8.0,1,ZWOC,2011,,1,2021,2022,1,2011,4
367,390,390,390,9517771,6.0,1,221.156 - L S350,2010,,3,2021,2022,0,2010,1
368,391,391,391,9190969,7.0,1,R48K שירוקי גרנד,2009,,1,2021,2022,0,2009,1
369,392,392,392,9104268,7.0,1,S48K- לרדו,2007,,1,2020,2021,0,2007,3
370,393,393,393,9420168,6.0,1,221156_S 350,2008,,3,2021,2021,0,2008,1
371,394,394,394,9648069,7.0,1,R48K לרדו שירוקי,2009,,1,2021,2022,0,2009,1
372,395,395,395,9707768,7.0,1,R48K - שירוקי גרנד,2008,,1,2021,2021,0,2008,3
373,396,396,396,9575071,8.0,1,X-5,2010,,1,2020,2021,0,2010,4
374,397,397,397,9974961,7.0,1,R48K,2008,,1,2020,2021,0,2008,1
375,398,398,398,9655169,8.0,1,MINI COOPER___MF31,2010,,3,2021,2022,0,2010,1
376,399,399,399,9038555,13.0,1,Z878 - קורבט,1981,,1,2021,2022,0,1981,1
377,400,400,400,9564868,7.0,1,R54P-קנטריׂטאון,2009,,4,2021,2022,0,2009,3
378,401,401,401,9919871,4.0,1,SE קאמרי ASV40L,2011,,1,2020,2021,0,2011,1
379,402,402,402,9093571,9.0,1,LSAA - ספורט רובר,2010,,5,2021,2022,1,2010,4
380,403,403,403,9796461,7.0,1,GP54L קנטריׂטאון,2007,,4,2021,2021,0,2007,1
381,404,404,404,9742661,7.0,1,A53G-C 300,2007,,1,2021,2022,0,2007,1
382,405,405,405,9177471,13.0,1,Y26U - קורבט,2007,,1,2020,2021,0,2007,1
383,406,406,406,9772761,6.0,1,221.056 S350,2008,,3,2021,2022,0,2008,1
384,407,407,407,9255471,6.0,1,221.156 - S 350,2010,,3,2021,2022,0,2010,1
385,408,408,408,9044569,8.0,1,FG 43 35I__X6,2009,,1,2020,2021,0,2009,1
386,409,409,409,9656271,1.0,1,CTS LUXURY DE5EG,2010,,1,2021,2022,0,2010,1
388,411,411,411,9796969,6.0,4,171.445,2009,,3,2021,2022,0,2009,1
389,412,412,412,9504971,7.0,4,LC55D_סיברינג,2009,,1,2020,2021,0,2009,1
390,414,414,414,92450301,6.0,1,167317,2021,,1,2021,2022,0,2021,6
391,415,415,415,9007555,6.0,4,107.044-SL450,1978,,3,2021,2022,0,1978,1
392,416,416,416,9030368,6.0,4,171442,2007,,3,2021,2021,0,2007,1
393,417,417,417,9026255,16.0,4,BA5417 - ספיידר,1983,,7,2020,2021,0,1983,1
394,418,418,418,9012368,6.0,1,GL450-164.871,2008,,1,2021,2022,0,2008,1
395,419,419,419,9595469,7.0,1,N58K למיטד ליברטי,2009,,1,2021,2022,0,2009,1
396,420,420,420,9744671,2.0,1,R5GG שירוקי גרנד,2011,,1,2021,2022,0,2011,3
397,421,421,421,9517868,7.0,1,לימיט שירוקי גראנד,2009,,1,2020,2022,0,2009,1
398,422,422,422,9338369,4.0,1,היברי4HV40L-CEXGBA,2009,,1,2021,2022,0,2009,1
399,423,423,423,9725769,4.0,1,סיינהGSL20L-PRAEKA,2009,,1,2020,2021,0,2009,3
400,424,424,424,9157155,13.0,1,YY67_קורבט,1987,,1,2021,2022,0,1987,1
401,425,425,425,9176669,5.0,1,CS228 - אקורד,2009,,1,2021,2022,0,2009,1
403,427,427,427,9533268,4.0,1,AHVUOL CEYGBA,2009,,1,2021,2022,0,2009,1
404,428,428,428,9458268,4.0,1,קאמריAHV40L-CEXGBA,2008,,1,2020,2021,1,2008,1
405,429,429,429,9613771,4.0,1,היברדAHV40L-CEXGBA,2010,,1,2021,2022,0,2010,1
407,431,431,431,92315301,6.0,1,E300,2020,,3,2021,2022,0,2020,2
408,432,432,432,92435901,6.0,1,213050,2020,,3,2021,2022,0,2020,2
409,433,433,433,92087801,5.0,1,RL6H,2019,,1,2020,2022,0,2019,1
410,434,434,434,9403955,6.0,1,BA48D4,1989,,3,2021,2021,0,1989,1
411,435,435,435,9884076,8.0,1,M4 3R91,2014,,3,2021,2022,0,2014,1
412,436,436,436,9421969,13.0,1,U12216_UPLANDER,2009,,1,2021,2022,0,2009,3
414,438,438,438,9044471,8.0,1,FE83 - X5 וו.מ.ב,2010,,1,2021,2022,0,2010,1
415,439,439,439,9427568,3.0,1,U74-אקספלורר,2007,,1,2021,2021,0,2007,1
416,440,440,440,9137268,8.0,1,FE43-X5,2008,,1,2021,2022,0,2008,1
417,441,441,441,9455771,8.0,1,ZWOC,2010,,1,2021,2022,1,2010,4
418,442,442,442,9804469,8.0,1,FF03,2010,,1,2021,2022,0,2010,4
419,443,443,443,9114768,3.0,1,U28__נביגטור,2008,,1,2021,2022,0,2008,1
420,444,444,444,90528701,8.0,1,X5 KTDC5,2017,,1,2021,2022,1,2017,2
421,446,446,446,91351501,6.0,1,GLC350E 253354,2019,,3,2019,2022,0,2019,2
422,449,449,449,9092655,3.0,1,F07T_מוסטנג,1967,,1,2021,2022,0,1967,1
423,450,450,450,9195769,1.0,1,B69S_פליטווד,1979,,1,2021,2022,0,1979,1
424,451,451,451,9161955,13.0,1,YY07,1987,,1,2021,2022,0,1987,1
425,452,452,452,90692501,8.0,1,B.M.W 740E 7D01,2017,,3,2021,2022,0,2017,2
426,453,453,453,9225773,13.0,1,CAMMROFG1EV,2009,,4,2021,2022,0,2009,1
427,454,454,454,9551969,4.0,1,קאמריACV40L-CEASKA,2008,,1,2020,2021,0,2008,1
428,455,455,455,9165769,6.0,1,S350 221156,2009,,3,2021,2022,0,2009,1
429,456,456,456,92472101,2.0,1,JXAG,2020,,1,2021,2021,0,2020,1
430,457,457,457,9017870,6.0,8,V220D_____________,2016,,3,2020,2021,0,2016,4
431,458,458,458,92349501,3.0,1,P8T,2020,,1,2021,2022,0,2020,1
433,460,460,460,91689901,3.0,1,MUSTANG P8T,2020,,1,2020,2022,0,2020,1
434,461,461,461,91983701,6.0,1,E200 238.442,2019,,3,2020,2022,0,2019,1
435,462,462,462,92374001,8.0,1,JSCO,2019,,5,2021,2022,0,2019,1
436,463,463,463,91545801,6.0,1,238442,2018,,3,2021,2022,0,2018,1
437,464,464,464,91777401,3.0,1,MUSTANG P8U,2019,,1,2020,2022,0,2019,1
438,465,465,465,92491701,4.0,1,GSL30L-PRZEHA,2018,,1,2021,2022,0,2018,1
439,466,466,466,92405501,4.0,1,GSL30L PRZZHA,2019,,1,2021,2022,0,2019,1
440,467,467,467,92369901,3.0,1,P8F,2020,,1,2021,2021,0,2020,1
441,468,468,468,92303001,13.0,1,FD3D,2020,,1,2021,2021,0,2020,1
442,469,469,469,90526401,13.0,1,CHEVROLET FB1RS,2017,,1,2021,2022,0,2017,1
443,470,470,470,91112001,13.0,1,CAMARO FF1R7,2018,,1,2021,2022,0,2018,1
445,472,472,472,92002601,13.0,1,CHEVROLET,2019,,1,2020,2022,0,2019,1
446,473,473,473,91988701,14.0,1,CHARGER DXGJ,2018,,4,2020,2021,0,2018,1
447,474,474,474,91998101,4.0,1,סיינהGSL30L-PRZQHA,2019,,1,2020,2022,0,2019,1
448,475,475,475,91997401,3.0,1,MUSTANG GT,2019,,1,2020,2022,0,2019,1
449,476,476,476,91997601,13.0,1,CORVETTE YW2D75,2019,,1,2020,2022,0,2019,1
450,477,477,477,92350701,6.0,1,238.483,2019,,3,2021,2022,0,2019,2
451,478,478,478,91307901,6.0,1,222.173,2019,,3,2019,2022,0,2019,2
454,481,481,481,92286201,8.0,1,530E JA91,2019,,3,2021,2022,0,2019,2
455,482,482,482,90996501,4.0,1,TOYOTA CAMRY SE,2018,,1,2019,2022,0,2018,2
456,483,483,483,90814801,6.0,1,C350E 205.047,2018,,3,2021,2022,0,2018,2
457,484,484,484,90360101,6.0,1,E350 213 501,2017,,3,2021,2022,0,2017,2
458,485,485,485,91307101,6.0,1,S560S 222.173,2019,,3,2019,2022,1,2019,2
459,486,486,486,92449601,8.0,1,JA91,2019,,3,2021,2022,0,2019,2
460,487,487,487,92111301,6.0,1,E300,2020,,3,2020,2022,0,2020,2
461,488,488,488,90787701,6.0,1,MERCEDES 213 050,2018,,3,2021,2022,0,2018,2
462,489,489,489,91997701,8.0,1,BMW 530E JA91,2019,,3,2020,2022,0,2019,2
463,490,490,490,91972901,8.0,1,530E JA9C,2020,,3,2020,2022,0,2020,2
464,491,491,491,91989501,8.0,1,BMW 330E 5X71,2020,,3,2020,2022,0,2020,2
465,492,492,492,91968701,6.0,1,E300E 213.053,2020,,3,2020,2022,1,2020,2
466,493,493,493,91446701,8.0,1,BMW 740E 7DO1,2018,,3,2021,2022,0,2018,2
467,494,494,494,90721801,8.0,1,BMW530E,2017,,3,2018,2021,0,2017,2
468,495,495,495,91676301,8.0,1,GA91,2019,,3,2020,2022,0,2019,2
469,496,496,496,91996301,8.0,1,BMW 530E,2019,,3,2020,2022,0,2019,2
470,497,497,497,91977901,6.0,1,E300DE 213.016,2019,,3,2020,2022,0,2019,6
471,498,498,498,91988401,3.0,1,FORD,2019,,1,2020,2022,0,2019,1
472,501,501,501,91144701,3.0,1,MUSTANG GT P8C,2018,,1,2021,2022,0,2018,1
473,502,502,502,91543601,8.0,1,BMW 530E JA91,2019,,3,2020,2022,0,2019,2
474,503,503,503,9341455,6.0,1,450SL 107044,1977,,3,2020,2022,0,1977,1
475,504,504,504,9389655,13.0,1,675S107,1965,,1,2021,2022,0,1965,1
476,505,505,505,9350355,13.0,1,AY87,1982,,1,2021,2022,0,1982,1
477,506,506,506,9333055,8.0,1,325I BB23,1990,,3,2019,2021,0,1990,1
478,508,508,508,9392655,16.0,1,AR30,1976,,7,2021,2022,0,1976,1
479,509,509,509,9334755,13.0,1,CHEVROLET,1990,,1,2021,2022,0,1990,1
480,512,512,512,9350655,6.0,1,FA61E2,1990,,3,2020,2022,0,1990,1
481,513,513,513,3107522,4.0,1,MXAA54L-ANFMBW,2021,,2,2021,2022,1,2021,1
482,515,515,515,5850921,5.0,1,RU6H,2020,,8,2021,2021,1,2020,1
483,516,516,516,92283101,2.0,1,JXEG,2021,,1,2021,2021,1,2021,1
484,517,517,517,92311701,8.0,1,CR6C,2020,,1,2021,2022,0,2020,1
486,520,520,520,91073201,8.0,1,M1 T8,2017,,3,2021,2021,0,2017,2
487,521,521,521,90795601,7.0,1,GRAND CHEROKE JFBG,2017,,1,2021,2022,0,2017,1
488,522,522,522,92459001,9.0,1,VP2RX,2018,,1,2021,2021,0,2018,1
490,524,524,524,91224001,2.0,1,JEEP WRANGLER,2018,,1,2021,2022,0,2018,1
491,525,525,525,92405401,6.0,1,WK8EB9,2020,,3,2021,2021,0,2020,1
494,528,528,528,90777601,8.0,1,BMW X5 KTOC,2018,,1,2020,2022,0,2018,2
496,530,530,530,91523301,6.0,1,253.954,2018,,3,2021,2022,0,2018,2
499,533,533,533,91667101,4.0,1,GSU75L-ARZMHA,2020,,1,2020,2022,1,2020,1
500,534,534,534,91996101,2.0,1,WRANGLER JXAN,2020,,1,2020,2022,1,2020,1
501,535,535,535,91998301,8.0,1,840I GV41,2020,,3,2020,2022,0,2020,1
502,536,536,536,91982101,6.0,1,GLS-580 FF8GE8,2020,,1,2020,2022,0,2020,1
503,537,537,537,91979301,12.0,1,CAYENNE 9YA,2019,,3,2020,2022,0,2019,1
504,538,538,538,91979501,6.0,1,166.864,2019,,1,2021,2022,0,2019,1
505,539,539,539,91194301,6.0,1,292 375,2018,,1,2021,2022,0,2018,1
506,540,540,540,5850421,3.0,1,6LL,2011,,4,2021,2021,0,2011,1
507,541,541,541,92470401,2.0,1,JEEP WRANCUER JXCG,2020,,1,2021,2021,0,2020,1
509,543,543,543,9830861,3.0,1,T82-מוסטאנג,2007,,1,2021,2021,0,2007,1
510,545,545,545,9008471,8.0,1,KB81 750 IL,2010,,1,2021,2022,0,2010,1
511,546,546,546,9849069,4.0,1,היבריד קמרי AHV40,2010,,1,2021,2022,0,2010,1
512,547,547,547,9970071,6.0,1,164.186,2010,,1,2021,2021,0,2010,1
513,548,548,548,90421401,8.0,1,BMW M4 4Z91,2017,,3,2021,2022,0,2017,1
514,549,549,549,92291301,7.0,1,JXFM,2020,,1,2021,2022,0,2020,4
515,550,550,550,90278901,9.0,1,DISCOVERY LAAA,2016,,5,2020,2021,0,2016,4
516,551,551,551,92382401,6.0,1,WJ6E,2020,,3,2021,2022,1,2020,1
517,552,552,552,92556001,9.0,1,RA2B,2020,,5,2021,2022,0,2020,4
518,553,553,553,9988971,7.0,1,54GG,2010,,1,2021,2022,0,2010,1
519,554,554,554,9633773,13.0,1,TRAVERSE LT KVLED,2012,,1,2021,2022,0,2012,1
520,555,555,555,9268468,6.0,1,221156 S350,2008,,3,2020,2021,0,2008,1
521,556,556,556,9661373,4.0,1,ZVW36L-AMXEBD,2012,,2,2021,2022,0,2012,1
522,557,557,557,92046401,8.0,1,530E JA91,2020,,3,2020,2022,0,2020,2
523,558,558,558,90751501,6.0,1,MERCEDES 213050,2018,,3,2021,2022,0,2018,2
524,559,559,559,9762076,6.0,1,SLK 250 172.447,2014,,3,2021,2022,0,2014,1
525,560,560,560,9486172,4.0,1,GGV10L AWTGKA,2011,,1,2021,2022,0,2011,1
526,561,561,561,9367972,13.0,1,FC3DD,2011,,1,2021,2022,0,2011,1
527,562,562,562,9549975,8.0,1,530D SD11,2013,,3,2021,2022,0,2013,4
528,563,563,563,9109079,9.0,1,ROVER-VOGVE GA2J,2015,,5,2021,2022,0,2015,4
529,564,564,564,9110775,12.0,1,911 CARRURA 991,2013,,3,2021,2022,0,2013,1
530,565,565,565,9343876,6.0,1,ML-550 DA7DBX,2014,,1,2021,2022,0,2014,1
531,566,566,566,9649561,6.0,1,E 350 מרצדס,2008,,3,2021,2022,0,2008,1
532,568,568,568,9302368,7.0,1,A241_ראנגלר,2008,,1,2020,2021,0,2008,1
533,570,570,570,9394668,7.0,1,R48K-שירוקי גרנד,2008,,1,2021,2022,0,2008,1
534,571,571,571,9854068,7.0,1,R58M שירוקי גראנד,2008,,1,2021,2022,0,2008,4
535,572,572,572,9998168,7.0,1,R48K שירוקי גראנד,2008,,1,2021,2022,0,2008,1
536,573,573,573,9606568,7.0,1,R48K-שירוקי גרנד,2008,,1,2021,2022,0,2008,1
537,574,574,574,4327821,13.0,1,GMC ACADIA,2019,,1,2021,2022,0,2019,1
538,575,575,575,5877822,3.0,1,U9G,2013,,1,2021,2022,1,2013,1
539,576,576,576,4324421,4.0,1,הטויוט,2019,,2,2021,2023,1,2019,4
541,578,578,578,9335855,5.0,6,SC22,1990,,1,2021,2023,0,1990,1
545,582,582,582,9361778,6.0,1,231.465,2014,,3,2021,2022,0,2014,1
546,583,583,583,7835226,6.0,9,213.004 E-22D,2017,,3,2021,2022,0,2017,4
547,585,585,585,91652301,6.0,1,MERCEDES,2019,,3,2020,2022,0,2019,4
548,586,586,586,91922001,3.0,1,דרופ גנטסומ M1,2019,,1,2020,2022,0,2019,1
549,589,589,589,92583201,6.0,1,E450,2020,,3,2021,2022,0,2020,2
550,590,590,590,90265901,12.0,1,AD2A PANAMERAS,2017,,3,2021,2022,0,2017,2
551,591,591,591,92198101,8.0,1,JA91 530E,2019,,3,2021,2022,0,2019,2
552,592,592,592,90353301,6.0,1,E350 E,2017,,3,2021,2022,0,2017,2
553,593,593,593,92402001,8.0,1,BMW X5 CR4CO,2020,,1,2021,2022,0,2020,1
554,594,594,594,91767401,2.0,1,M1,2019,,1,2020,2022,0,2019,1
555,595,595,595,3019522,4.0,1,TOYOTA C-HR,2019,,15,2021,2021,0,2019,1
556,596,596,596,9413155,6.0,1,380 SLMRCEDES BENZ,1982,,3,2021,2022,0,1982,1
557,597,597,597,3019822,4.0,1,TOYOTA EVENSIS,2006,,14,2021,2021,0,2006,4
560,600,600,600,8382922,3.0,1,ESCAPE,2010,,1,2021,2022,1,2010,1
561,601,601,601,9314855,13.0,1,CHEVROLET Z48S,1979,,1,2019,2021,0,1979,1
562,602,602,602,9871673,8.0,1,525D__________DL01,2003,,3,2021,2022,0,2003,4
563,603,603,603,92422201,6.0,1,CLS300D,2020,,3,2021,2022,0,2020,4
564,604,604,604,90446801,4.0,1,GSL30L - PRTKA,2016,,1,2021,2022,0,2016,1
565,605,605,605,90697501,4.0,1,בלגיה טויוטה,2018,,11,2021,2022,1,2018,4
566,606,606,606,92589901,13.0,1,CHEVROLET,2021,,1,2021,2022,0,2021,1
568,608,608,608,9381655,6.0,1,MERCEDES,1991,,3,2021,2022,0,1991,1
569,609,609,609,9496773,4.0,1,AVV50L-CEXNBA,2012,,1,2021,2022,0,2012,1
570,610,610,610,9741271,6.0,1,221.156,2011,,3,2020,2022,0,2011,1
571,611,611,611,9365779,8.0,1,300E 8E11,2016,,3,2021,2022,0,2016,2
572,612,612,612,90316801,6.0,1,E350E 213.050,2017,,3,2021,2022,0,2017,2
573,613,613,613,9033379,6.0,1,S500HYBRID 222.163,2016,,3,2021,2022,1,2016,1
574,614,614,614,9387479,6.0,1,222.182,2016,,3,2021,2022,0,2016,1
575,615,615,615,9147979,6.0,1,222162_E 005 S,2015,,3,2021,2022,0,2015,2
576,616,616,616,9122979,6.0,1,207.436,2015,,3,2021,2022,0,2015,1
577,617,617,617,9666375,13.0,1,CAMARO FB3D30,2012,,4,2021,2022,0,2012,1
578,618,618,618,9653472,6.0,1,221.156,2010,,3,2021,2022,0,2010,1
579,619,619,619,90107101,8.0,1,7D01,2017,,3,2021,2022,0,2017,2
580,620,620,620,9337474,4.0,1,AVV5OL-CEGBA,2012,,1,2020,2021,0,2012,1
581,621,621,621,9822372,12.0,1,970,2011,,3,2021,2022,0,2011,1
582,622,622,622,9546079,8.0,1,2ז21,2015,,3,2021,2022,0,2015,2
583,623,623,623,9609976,6.0,1,BLUETEC 222.132,2014,,3,2021,2022,0,2014,4
584,624,624,624,9448379,6.0,1,C350E 205.047,2016,,3,2021,2022,0,2016,2
585,625,625,625,90049701,13.0,1,קאמרו FB3DZ2,2016,,1,2021,2022,0,2016,1
586,626,626,626,9271071,6.0,1,221.056,2010,,3,2021,2022,0,2010,1
587,627,627,627,9723575,10.0,1,RX 350 AWD__CWTGKA,2013,,2,2021,2022,0,2013,1
588,628,628,628,90141601,6.0,1,213.05,2016,,3,2020,2021,0,2016,2
589,629,629,629,9226776,6.0,1,207436_E - 250 CA,2014,,3,2021,2022,0,2014,1
590,630,630,630,90598801,6.0,1,S560 217.383,2018,,3,2020,2021,0,2018,1
591,631,631,631,91367601,8.0,1,J2C5,2018,,3,2019,2021,0,2018,2
592,632,632,632,92137001,8.0,1,JA91,2019,,3,2021,2022,0,2019,2
593,633,633,633,90598501,6.0,1,213 050,2017,,3,2020,2021,0,2017,2
594,634,634,634,92584101,8.0,1,530E,2020,,3,2021,2022,0,2020,2
595,635,635,635,91567601,6.0,1,E350E 213.050,2018,,3,2021,2022,0,2018,2
596,636,636,636,92438401,8.0,1,7D61,2019,,3,2021,2022,0,2019,2
597,637,637,637,90803101,6.0,1,S550E UG6DB8,2017,,3,2021,2022,0,2017,2
598,638,638,638,90826901,8.0,1,530E JA91,2018,,3,2021,2022,0,2018,2
599,639,639,639,91920301,8.0,1,BMW 330E 5X71,2019,,3,2021,2022,0,2019,2
600,640,640,640,9360055,6.0,1,560 SL BA48D7,1987,,3,2020,2022,0,1987,1
601,641,641,641,9336155,1.0,1,DEVILE 6568,1966,,1,2021,2022,0,1966,1
602,642,642,642,9410655,6.0,1,MERCEDES,1987,,3,2021,2023,0,1987,1
603,643,643,643,9377255,16.0,1,BB32G5,1991,,7,2021,2023,0,1991,1
605,646,646,646,9372755,8.0,1,BMW 325 I,1988,,3,2021,2021,0,1988,1
606,647,647,647,9367855,6.0,1,FA66E5,1990,,3,2021,2023,0,1990,1
607,648,648,648,9414555,1.0,1,6206,1957,,1,2021,2021,0,1957,1
608,649,649,649,9406755,13.0,1,YY31,1989,,1,2021,2022,0,1989,1
609,652,652,652,92018901,13.0,1,Y72D44,2020,,1,2020,2022,1,2020,1
610,653,653,653,91043901,3.0,1,MUSTANG P8J,2017,,1,2021,2022,0,2017,1
611,654,654,654,92272001,13.0,1,CHEVROLET Y82D4,2020,,1,2021,2021,0,2020,1
612,655,655,655,92180101,6.0,1,156943,2017,,3,2021,2022,0,2017,1
614,657,657,657,9409355,3.0,1,P64,1990,,1,2021,2021,0,1990,1
615,658,658,658,9356455,6.0,1,MERCEDES,1985,,3,2021,2022,0,1985,1
616,659,659,659,5851721,3.0,1,415,2004,,1,2021,2021,1,2004,1
617,661,661,661,9277955,13.0,1,CORVETTE YY3184,1988,,1,2021,2022,0,1988,1
618,662,662,662,9316355,8.0,1,BMW M5 HD91,1990,,3,2021,2022,0,1990,1
619,663,663,663,9342155,8.0,1,BMW 325I BB23,1987,,3,2020,2022,0,1987,1
620,664,664,664,9350255,8.0,1,BMW 325I BB13,1988,,3,2021,2022,0,1988,1
621,665,665,665,9361855,6.0,1,FA61E8,1990,,3,2021,2022,0,1990,1
622,667,667,667,8391022,5.0,1,HONDA CRV RE3H,2019,,8,2019,2022,1,2019,1
623,669,669,669,9412955,13.0,1,CHEVROLET,1987,,1,2021,2022,0,1987,1
624,670,670,670,9360455,6.0,1,FAC1EO,1990,,3,2021,2022,0,1990,1
626,673,673,673,91513801,12.0,1,PANAMERA-4 ZZZ9,2020,,3,2020,2022,1,2020,2
627,674,674,674,91689601,10.0,1,LEXOS,2018,,2,2020,2022,0,2018,1
629,677,677,677,92296501,6.0,1,MERCEDES S350 D,2020,,3,2021,2022,0,2020,4
630,678,678,678,92544701,6.0,1,213054,2020,,3,2021,2022,0,2020,2
631,679,679,679,91482201,11.0,1,PSBA,2018,,6,2021,2022,0,2018,2
632,680,680,680,92399901,8.0,1,BMW 530E,2019,,3,2021,2022,0,2019,2
633,681,681,681,91388601,8.0,1,JA91,2018,,3,2019,2022,0,2018,2
634,682,682,682,92555501,8.0,1,7D61,2020,,3,2021,2022,0,2020,2
635,683,683,683,91510301,8.0,1,740E 7DO1,2018,,3,2021,2022,0,2018,2
636,684,684,684,90929801,6.0,1,213 050,2018,,3,2021,2022,0,2018,2
637,685,685,685,92102301,8.0,1,330E 5X71,2020,,3,2020,2022,0,2020,2
638,686,686,686,90949901,6.0,1,E350E 213050,2018,,3,2021,2022,0,2018,2
639,687,687,687,91579301,8.0,1,BMW 530E JA91,2020,,3,2020,2022,1,2020,2
640,688,688,688,91497601,8.0,1,JA91,2018,,3,2021,2022,0,2018,2
641,689,689,689,91047001,8.0,1,BMW 530E JA91,2018,,3,2021,2022,0,2018,2
642,690,690,690,92006601,6.0,1,177.186,2020,,3,2020,2022,1,2020,2
644,693,693,693,92542801,6.0,1,213.053,2020,,3,2021,2022,0,2020,2
645,694,694,694,92532501,8.0,1,JA91,2019,,3,2021,2022,0,2019,2
646,695,695,695,92566301,6.0,1,S560E,2020,,3,2021,2022,0,2020,2
647,696,696,696,91418001,8.0,1,JA91,2019,,3,2019,2022,0,2019,2
648,697,697,697,91457701,8.0,1,JA91,2019,,3,2021,2022,0,2019,2
649,698,698,698,91307801,8.0,1,7D01,2018,,3,2021,2022,0,2018,2
650,699,699,699,92554701,6.0,1,M1,2020,,3,2021,2022,0,2020,2
651,700,700,700,92047601,4.0,1,GSL30L-PRTQA,2013,,1,2021,2022,0,2013,1
652,701,701,701,92544801,7.0,1,CABG,2021,,4,2021,2022,0,2021,1
653,702,702,702,91425401,13.0,1,CORVETTE YF3D,2018,,1,2021,2022,0,2018,1
654,703,703,703,92534701,6.0,1,205.064,2021,,3,2021,2022,0,2021,1
655,704,704,704,92523901,4.0,1,DB41,2020,,3,2021,2022,0,2020,1
656,705,705,705,91408601,6.0,1,E 200 238442,2018,,3,2019,2022,0,2018,1
657,706,706,706,91132901,3.0,1,FORD,2018,,1,2021,2022,0,2018,1
658,707,707,707,91651901,3.0,1,6P8T,2018,,1,2020,2021,0,2018,1
659,708,708,708,91697501,6.0,1,M1 238 342,2019,,3,2020,2022,0,2019,1
660,709,709,709,92522101,14.0,1,DGCG,2019,,4,2021,2022,0,2019,1
661,710,710,710,92564701,3.0,1,FORD MUSTANG,2020,,1,2021,2022,0,2020,1
662,711,711,711,92394701,4.0,1,AXLH45L-PNXXHA,2021,,1,2021,2022,1,2021,2
663,712,712,712,91490801,4.0,1,KDJ120L-GKFEYW,2005,,2,2021,2022,0,2005,4
664,713,713,713,92252001,2.0,1,WRANGLER,2020,,1,2021,2021,0,2020,1
665,714,714,714,92342501,8.0,1,750LI,2019,,3,2021,2022,0,2019,1
666,716,716,716,9080174,6.0,1,218.359,2012,,3,2021,2022,0,2012,1
667,717,717,717,9275773,6.0,1,207.447,2011,,3,2021,2022,0,2011,1
668,718,718,718,90082801,8.0,1,KT01,2017,,1,2021,2022,0,2017,2
